ITS_ID,HOF_ID,Full_Name,Passoport Number,Visa Number,Passport Expiry Date,Date of Birth
30918760,60404376,Mohammed bhai Abdulhusain bhai Hakimjee,FHB9RZM8,1DW14QY2DA,31/12/2028,26/06/2032
60404377,60404377,Zoeb bhai Mulla Fakhruddin bhai Hakimjee,T958O3TJ,MZQSBWNHIU,02/07/2029,05/12/2025
60404378,60404377,Mariyah bai Zoeb bhai Hakimjee,ZAPQMC4Q,YBE7E209SG,21/08/2033,25/05/2029
60404404,60404405,Sabiha bai Yusuf bhai Jeevanjee,J53NX85U,E5VWX4IE33,09/11/2031,10/07/2025
60404405,60404405,Murtazaali bhai Yusuf bhai Jeewanjee,Q3AVG3AV,3Z4YA24Z52,15/02/2028,16/10/2032
20320990,60404405,Huzaifa bhai Asif bhai Jewanjee,1O7Q1OPD,YINGV7213O,13/03/2027,19/10/2030
60404406,60404405,Zahra bai Yusuf bhai Jeewanjee,Q3GTX83S,8XQVG5WNTU,28/04/2030,21/02/2032
40459108,60404405,Qurratulain bai Murtazaali bhai Jeewanjee,QU8UUC2A,UJ37U7718J,12/01/2026,18/03/2026
40498236,60404405,Rashida bai Huzaifa bhai Jewanjee,FQFLYYAJ,UMYUL3D7V2,20/09/2033,08/04/2030
30142406,60404405,Fatema bai Huzaifa bhai Jewanjee,Q17ANV1M,BO47AEDMLJ,02/12/2026,23/10/2034
30142407,60404405,Burhanuddin bhai Huzaifa bhai Jeewanjee,NWSDDF23,PV96WI1E00,18/12/2028,29/11/2033
40171048,60404405,Mohammad bhai Murtazaali bhai Jeewanjee,9BR45CN6,4E78RO185X,20/10/2034,05/02/2025
60404413,60404413,Murtaza bhai Shaikh Moizali bhai Jivajee,VF11F5YH,DCQTSC68XL,25/05/2031,13/08/2032
50424445,60404413,Zainab bai Murtaza bhai Jivajee,O89XR8SD,39UY6OGHGA,25/10/2032,09/01/2033
50170245,60404413,Burhanuddin bhai Murtaza bhai Jivajee,OVVKD3QA,BVECE903OW,03/11/2027,20/06/2027
40192960,60404413,Mohammad bhai Murtaza bhai Jivajee,9TI0XGWJ,IEMVTUUY81,04/09/2025,29/09/2025
60404414,60404414,Mufaddal bhai Shaikh Moizali bhai Jewajee,T8SNT10L,W5RHZ1D7LD,31/12/2033,02/02/2029
40496058,60404414,Zainab bai Mufaddal bhai Jewajee,UZ04LBT9,GDZGE4K778,17/07/2026,17/06/2025
40171061,60404414,Ruqaiya bai Mufaddal bhai Jewajee,Z831NZ6D,KBLV70LQ3V,26/04/2029,13/02/2031
60404421,60404421,Shoebali bhai Ishaq bhai Kaukawala,TTPMRGEO,Q22RN7XTF9,01/08/2024,11/08/2024
60404422,60404421,Munira bai Shoebali bhai Kaukawala,NIBGM1TA,D3DB1NCX95,07/02/2031,30/09/2028
60404425,60404421,Zainab bai Shoebali bhai Kaukawala,AKOBB990,JSPQ46VW2P,06/09/2024,02/10/2034
60404426,60404427,Shireen bai Shaikh Mustafa bhai Ghatila,SXKBIZW0,7QO55M09FY,03/12/2025,20/07/2029
60404427,60404427,Mustansir bhai Shaikh Mustafa bhai Ghatila,UXXNUQ7Y,THZSH11FJC,05/04/2029,31/10/2033
60404431,60404427,Abbas bhai Mustansir bhai Ghatila,AJLYKY9B,KNAGZSWELB,20/09/2025,30/06/2034
60404432,60404427,Maryam bai Mustansir bhai Ghatila,L24C3ZUP,8TK5G8TMNZ,09/06/2035,07/10/2028
60404428,60404428,Fatema bai Hatim bhai Jodiawala,RRVGJZWY,AKHQMMJJZY,07/08/2029,14/06/2033
60404435,60404435,Anisa bai Moizali bhai Badri,82EFZI2S,TA2QZTGJ1G,28/11/2029,02/04/2025
60404436,60404435,Juzer bhai Moizali bhai Badri,9ZFJ2K7M,3XTTAVA5K1,03/12/2032,07/09/2034
60404437,60404435,Zahabiyah bai Juzer bhai Badri,W5JUPAJM,KIE91NH7I5,28/02/2028,22/01/2029
60404438,60404435,Zohair bhai Juzer bhai Badri,SN3P121A,URSIR18MSB,23/07/2024,22/02/2035
40457973,60404435,Fatema bai Zohair bhai Badri,ZE76HNY0,F07WYY1JX7,05/08/2033,23/05/2026
60404441,60404441,Ahsan bhai Shaikh Shabbirhusain bhai Mangla,4TP1578G,TYTY2WNHPD,12/02/2025,08/04/2032
60404442,60404441,Zahabiyah bai Ahsan bhai Mangla,SXAFWFID,E88A9X7814,12/01/2035,17/02/2029
60404446,60404441,Taha bhai Shaikh Shabbirhusain bhai Mangla,U49M3ZSY,VRQQJCUQ5H,28/07/2034,26/09/2024
60404445,60404441,Jumana bai Taha bhai Mangla,9FX9KEM5,FWSQI7POKN,22/11/2032,26/01/2026
60404443,60404441,Aliasgar bhai Ahsan bhai Mangla,GN5BQZ6F,A4T07LO4YV,15/08/2026,29/04/2031
40907275,60404441,Fatema bai Taha bhai Mangla,CZZKS03B,X1NO87NS9V,01/07/2035,09/10/2028
40910188,60404441,Ruqaiyah bai Taha bhai Mangla,0YHO058G,Y97KRHBO08,07/11/2027,02/12/2033
60404450,60404450,Mustansir bhai Shaikh Mansoorali bhai Valijee,C9MS6SID,08LVZOY01E,06/02/2031,08/10/2028
60404451,60404450,Sarrah bai Mustansir bhai Valijee,O1D35PSU,50GHTSJL0Z,26/11/2030,30/05/2030
60404449,60404450,Mohammed bhai Mustansir bhai Valijee,CJSHYZDU,0CMP2WGQBA,17/06/2031,21/07/2031
60404448,60404450,Mulla Mustaali bhai Mustansir bhai Valijee,DAY3NURY,O3Y09EP2Q5,31/01/2035,05/02/2032
50161691,60404450,Hussain bhai Mustansir bhai Valijee,2IWD4UIY,YS7Z1LLV3V,03/10/2026,29/11/2024
60404457,60404457,Zubaida bai Akhtar bhai Lotia,918LRDD4,P4M14CDGAY,14/03/2027,27/01/2028
60404458,60404457,Aliasgar bhai Akhtar bhai Lotia,XNLZ99JT,CW23VZB96E,21/10/2032,02/07/2025
60404463,60404463,Mustafa bhai Akberali bhai Sialkotwala,9NJWWL46,MHC14PUC9Y,15/03/2032,27/07/2032
60404465,60404463,Tasneem bai Mustafa bhai Sialkotwala,JH38QZW2,BYUTHOJHWL,14/03/2025,19/10/2033
60404472,60404463,Moiz bhai Mustafa bhai Sialkotwala,EZFCWNH3,HXDWVILFC1,30/09/2033,12/12/2029
40495257,60404463,Batul bai Moiz bhai Sialkotwala,ELNBUAK4,SX8AE8PR09,29/10/2029,27/04/2028
40202958,60404463,Burhanuddin bhai Moiz bhai Sialkotwala,J0QKU2IB,2QZLINJW1O,11/07/2028,13/03/2032
20361691,60404464,Fazleabbas bhai Akberali bhai Multanwala,5SP8J2NB,2BVEOIFKOU,25/01/2028,22/03/2026
60404464,60404464,Murtaza bhai Akbar bhai Sialkotwala,WTGTP5Z8,F5QDLK12IT,03/09/2030,27/04/2031
60404466,60404464,Tasneem bai Murtaza bhai Sialkotwala,R62MCIZ0,5TCDM09LRN,13/10/2031,19/01/2030
60404470,60404464,Sakina bai Murtaza bhai Sialkotwala,QMH23Q7G,L7P2OYKY29,18/01/2027,28/02/2033
60404469,60404464,Hussain bhai Murtaza bhai Sialkotwala,424PCI96,5F92I2U4YR,25/10/2027,20/03/2029
40907262,60404464,Qusai bhai Murtaza bhai Sialkotwala,8BYSAEO6,F9EGIGKFXE,02/02/2033,14/11/2028
60404474,60404474,Shaikh Moiz bhai Shaikh Tayyeb bhai Ilaichi,6Y3T12JL,Z3V8VFOA5E,11/04/2034,07/07/2027
60404475,60404474,Maryam bai Shaikh Moiz bhai Ilaichi,3QPDIS7H,BYINXKG2U5,09/08/2028,22/08/2031
60404478,60404478,Shabbir bhai Shaikh Hakimuddin bhai Burhanpur wala,A6GPZO5Q,F9IYCL3L5Q,23/06/2029,17/08/2027
60404479,60404478,Insiyah bai Shabbir bhai Burhanpur wala,BTAQ1AJF,LEPLEQ0Z3N,15/03/2032,09/07/2025
60404480,60404478,Mohammed bhai Shabbir bhai Burhanpurwala,7IG80QSA,ZM0FQJRZ86,28/05/2029,12/09/2028
40480912,60404478,Fatema bai Mohammed bhai Burhanpurwala,O6RIE9AP,XPBUN18JGG,08/01/2025,10/08/2024
60404481,60404478,Mustafa bhai Shabbir bhai Burhanpurwala,SL7JT0HE,PEDNYQ7N9D,08/06/2031,28/12/2028
40910183,60404478,Murtaza bhai Shabbir bhai Burhanpur wala,X46NXIFP,YLNK9S2GPY,26/01/2032,25/08/2034
60404483,60404483,Mulla Shabbar bhai Shaikh Hakimuddin bhai Burhanpurwala,BMTG7PFT,ZIM8DLDPRR,20/11/2033,21/06/2026
60404484,60404483,Sakina bai Mulla Shabbar bhai Burhanpurwala,QWJZ4S4O,VIUYAU8WV4,06/06/2030,16/07/2035
60404485,60404483,Ali bhai Mulla Shabbar bhai Burhanpurwala,3E9L31II,45TBQFWBBW,01/08/2030,08/10/2025
40456676,60404483,Sakina bai Ali bhai Burhanpurwala,PEZB56BI,39V2QNQU4Z,21/02/2032,16/03/2028
60404494,60404495,Aamir bhai Zulfikarali bhai Burhanpur wala,SYGNBPQI,PDNGADUOAN,22/05/2030,30/07/2024
60404495,60404495,Hashim bhai Zulfikarali bhai Burhanpur wala,TXRL81WU,LL0MS24BWQ,06/05/2025,13/05/2027
60404496,60404495,Ummekulsum bai Hashim bhai Burhanpur wala,SVXTTNWM,5BPN9UNV3J,26/05/2026,08/03/2035
60404497,60404495,Mulla Mustafa bhai Hashim bhai Burhanpur wala,TIY87XDZ,TU54ZJ9NB0,12/03/2033,20/07/2030
60427031,60427031,Yusufali bhai Munavarhusain bhai Quettawala,JMF3GO6C,D7DBJULA51,06/02/2025,06/02/2031
40439972,60427031,Arwa bai Yusufali bhai Quettawala,EEIVE6Y1,6PFIFC4ZIK,25/02/2035,07/06/2028
40913128,60427031,Naqiyah bai Yusufali bhai Quettawala,7HV5BJ06,OJ002BTK3M,28/02/2033,22/04/2033
40160250,60427031,Joone bhai Yusufali bhai Quettawala,GMKF1U9M,2L89EI3VXE,28/04/2027,17/10/2032
60437312,60437312,Mohtada bhai Shabbir bhai Hassan,4USY1VNM,AYXS7WMP86,17/12/2034,08/09/2026
60437338,60437312,Alefiyah bai Mohtada bhai Hassan,QLZHT8HM,IFSCED0CLL,01/04/2025,14/06/2031
30918770,60437312,Danyal bhai Mohtada bhai Hassan,VJA9QVNF,9MTSAQBRIF,11/10/2026,01/10/2027
30918769,60437312,Nabiha bai Mohtada bhai Hassan,EHQWIM4Y,3Z4PVAH4FG,11/07/2035,14/04/2035
60437369,60437369,Mulla Mufaddal bhai Mulla Shabbirhusain bhai Morbiwala,5U1T2P8B,CSF8Q4LQXX,09/07/2034,14/11/2029
40457224,60437369,Alefiyah bai Mulla Mufaddal bhai Morbiwala,A6IYTIVS,JW6SIJVIVJ,26/01/2032,17/07/2027
30911270,60437369,Huzaifa bhai Mulla Mufaddal bhai Morbiwala,8NDXHEVQ,JRRHMVJ2FX,10/10/2026,07/04/2026
40910190,60437369,Jamila bai Mulla Mufaddal bhai Morbiwala,4XFFYIX5,T022JF54L5,25/05/2029,03/08/2025
30141111,60437369,Husaina bai Mulla Mufaddal bhai Morbiwala,L6ZBARSK,BH4YVRCIHB,11/09/2029,19/10/2030
60462286,60459510,Hameda bai Mulla Mohammadhussain bhai Ezzy,8DDKXZUA,HVVPGGXUQB,03/12/2031,17/11/2029
60459510,60459510,Aliasgar bhai Mulla Mohammadhussain bhai Ezzy,IVDMJCXR,FP797WTBUN,21/11/2031,03/03/2033
60441873,60459510,Fatema bai Aliasgar bhai Ezzy,00YQOGQF,XKKVYU28IU,10/01/2026,28/04/2034
60459844,60459510,Naqiyah bai Aliasgar bhai Ezzy,1GYC1GE4,R2WPM8VMHH,21/04/2027,24/04/2033
60459151,60459510,Taher bhai Aliasgar bhai Ezzy,S9SM9I1S,KCI9VG4FKM,02/09/2031,11/03/2035
60459516,60459516,Huzaifa bhai Shabbirhusain bhai Jamali,Z9YDVN08,WK3AN0EWD1,30/07/2032,24/10/2032
60441837,60459516,Samina bai Huzaifa bhai Jamali,C27Z58OV,UUIY8W2P4X,13/10/2025,17/07/2033
60441955,60459516,Husain bhai Huzaifa bhai Jamali,W289E8HH,21J2JWA0OQ,11/06/2029,12/12/2031
60459165,60459516,Mustafa bhai Huzaifa bhai Jamali,ZIYZF02B,MUCJGAS8SQ,16/02/2035,05/01/2025
60459743,60459743,Zulfaqar bhai Ismail bhai Jamaliwala,6G788YB7,9GY0O02DO9,20/12/2030,12/02/2027
60459744,60459743,Sakina bai Zulfaqar bhai Jamaliwala,W4MKUT71,4DFGWAD160,19/04/2026,23/02/2030
60459745,60459743,Zahra bai Zulfaqar bhai Jamaliwala,EJYG5QO9,SPF2D1CSBD,14/11/2031,04/08/2033
60459047,60459743,Aliasgar bhai Zulfaqar bhai Jamaliwala,BO23LO93,6DJE3ODOQS,08/02/2025,05/11/2032
60462280,60462280,Mufaddal bhai Shaikh Haiderali bhai Ezzy,8V4JUY1P,386AZSEU2J,21/06/2029,09/08/2026
60462281,60462280,Umaima bai Mufaddal bhai Ezzy,UWPCB75B,FWQ8CWGULI,17/05/2028,19/05/2028
50424462,60462280,Husaina bai Mufaddal bhai Ezzy,VZ0FDL98,OY4Z9SCV2X,28/11/2029,15/11/2028
